Species
Stellicola caeruleus
Scyphuliger eumorphus
Arcoscalpellum tritonis
Alpheus bidens
Isias clavipes
Charybdis affinis
Mursia africana
Microthelphusa lipkei
Rapipontonia hydra
Archypolycope brandtae
Waikalasma boucheti
Sapphirina opalina
Siriella thompsonii
Latreutes parvulus
Anasimus latus
Euryalona orientalis
Clibanarius striolatus
Etisus anaglyptus
Alpheus richardsoni
Neognathophausia ingens
Cycloachelous orbitosinus
Niasathelphusa wirzi
Harrovia elegans
Lucifer typus
Macrobrachium placidulum
Galathea cephyra
Chthamalus newmani
Clistocoeloma nobile
Macrosetella gracilis
Ilyarachna triangulata
Paraphronima gracilis
Acanthaxius formosa
Pachygrapsus gracilis
Leptodius exaratus
Garymunida garciai
Paguritta harmsi
Pseudaeginella vaderi
Gecarcoidea lalandii
Oncaea mediterranea
Valdiviella brevicornis
Lanceola felina
Troglocarcinus corallicola
Pisidia longicornis
Oithona bjornbergae
Malayopotamon turgeo
Cardisoma crassum
Grypachaeus tenuicollis
Rapipontonia paragalene
Lupocycloporus wilsoni
Praebebalia fungifera
Tubuca urvillei
Paracalanus quasimodo
Cyphocaris faurei
Calcinus hazletti
Macrobrachium macrobrachion
Thalamita danae
Petrolisthes decacanthus
Anchimolgus angustus
Oithona decipiens
Caridina temasek
Gebiacantha talismani
Phylladiorhynchus orpheus
Scaphocalanus curtus
Bellibos monicae
Systellaspis pellucida
Metapenaeopsis stridulans
Synalpheus hastilicrassus
Xarifia hadra
Synalpheus iocasta
Neogonodactylus torus
Wanella milleporae
Atya crassa
Erugosquilla woodmasoni
Atyopsis spinipes
Hyperia macrocephala
Cristarma eulimene
Hiallum hilgendorfii
Bopyrophryxus branchiabdominalis
Pliopontonia furtiva
Ciliopagurus strigatus
Macrochiron vervoorti
Micippa platipes
Oithona linearis
Heterocarpus laevigatus
Diogenes pugilator
Heterorhabdus clausi
Conaea rapax
Euchirella venusta
Cirolana vanhoeffeni
Acanthephyra quadrispinosa
Penaeus japonicus
Processa edulis
Platypodia granulosa
Temanus halmaherensis
Robustosergia regalis
Calverocheres globosus
Contusarma cheirogonum
Acrocalanus gracilis
Metalanceola chevreuxi
Ericerodes gracilipes
Eupilumnus globosus
Xarifia maldivensis
Parathelphusa oxygona
Dromidiopsis indica
Caridina schenkeli
Xanthias joanneae
Caridina lilianae
Acusicola pellonidis
Glyptocheres extrusus
Collocheres inflatiseta
Temorites spinifera
Scopalatum smithae
Geograpsus grayi
Palapedia rastripes
Achelous anceps
Hypolobocera rathbuni
Sudanonautes floweri
Palaemon hancocki
Cherusius triunguiculatus
Tenagopelta potens
Minuca galapagensis
Onychocorycaeus latus
Pseudosquilla ciliata
Metaprotella sandalensis
Stegopontonia commensalis
Pilodius nigrocrinitus
Galacantha bellis
Medorippe lanata
Cyclodius granulosus
Leucosia craniolaris
Alpheus panamensis
Platypodiella rotundata
Caridina neglecta
Gonodactylellus kume
Urstylis thiotyntlus
Paranotodelphys stenosa
Rhincalanus gigas
Parapenaeus longirostris
Palaemonella pottsi
Hamodactylus boschmai
Nullosetigera bidentata
Moina minuta
Gonodactylus chiragra
Trapezia guttata
Calappa woodmasoni
Bathypluma forficula
Podocatactes delli
Trapezionida alonsoi
Panulirus inflatus
Dynomene praedator
Oncopagurus orientalis
Macrobrachium jelskii
Nikoides maldivensis
Pilumnus longicornis
Lybia tessellata
Alpheopsis yaldwyni
Haloptilus oxycephalus
Selatium brockii
Enoplolambrus validus
Piloslambrus depressiusculus
Crinotonia attenuatus
Parasesarma peninsulare
Mesanthura asiatica
Hemipenaeus spinidorsalis
Paralomis cubensis
Maguimithrax spinosissimus
Bathymunida sibogae
Anchimolgus gibberulus
Camposcia retusa
Pseudograpsus albus
Polycheles typhlops
Cuapetes kororensis
Squilla biformis
Cantellius cardenae
Leptuca terpsichores
Nesonautes margaritarius
Octolasmis lowei
Campylaspis nitens
Metapenaeus stebbingi
Alpheus digitalis
Menaethius monoceros
Mecomerinx heterocentroti
Rhogobius pressulus
Willemoesia inornata
Inachus angolensis
Euphylax robustus
Platythelphusa langi
Bosminopsis brandorffi
Galathea johnsoni
Sacculina quadrialata
Augaptilus longicaudatus
Pitho lherminieri
Periclimenaeus fawatu
Pilumnus tomentosus
Ilyoplax punctata
Thalamita seurati
Cancer plebejus
Deosergestes pediformis
Lepidophthalmus rosae
Armadillidium odhneri
Euaugaptilus elongatus
Paraphronima crassipes
Pontonides unciger
Paguristes arostratus
Afrocyclops gibsoni
Apiomithrax violaceus
Eucrate dorsalis
Eugonatonotus chacei
Colanthura uncinata
Charybdis natator
Microdisseta minuta
Phalangipus hystrix
Luniella pugil
Iulopis mirabilis
Triconia dentipes
Pandarus cranchii
Calappa pelii
Ebalia magdalenensis
Caridina linduensis
Synalpheus odontophorus
Synalpheus antenor
Protosquilla calypso
Palaemon ivonicus
Pagina tunica
Cyclaspoides sarsi
Siriella plumicauda
Hyastenus hilgendorfi
Parathranites orientalis
Synalpheus gracilirostris
Processa parva
Thermocyclops neglectus
Gonodactylellus espinosus
Lepas hillii
Oithona hebes
Phronima curvipes
Longipotamonautes punctatus
Liomera stimpsonii
Gecarcinus quadratus
Thalamita holthuisi
Sadayoshia tenuirostris
Typilobus unispinatus
Stenula incola
Amphithyrus sculpturatus
Hemisiriella pulchra
Haemobaphes dilectus
Pollicipes elegans
Leiolambrus punctatissimus
Caridina bakoensis
Caridina malayensis
Onesimoides abyssalis
Teraterythrops parva
Gonionida tambaran
Munidopsis moresbyi
Munidopsis bispinoculata
Hyperoche picta
Mecomerinx sewellana
Ecphysarion spinulatum
Metacalanus aurivillii
Urnalana purarensis
Cryptopodia fornicata
Dotilla myctiroides
Acanthephyra pelagica
Pasiphaea sirenkoi
Aegaeon orientalis
Hyastenus convexus
Eodiaptomus wolterecki
Eurycope friesae
Calcinus haigae
Eupasiphae latirostris
Clibanarius virescens
Synaptiphilus tridens
Portunus sanguinolentus
Aratus pisonii
Macrophthalmus quadratus
Goniopsis pulchra
Doropygopsis novemsetifera
Macrobrachium lantau
Metridia brevicauda
Procampylaspis hirta
Callianidea typa
Platypodia semigranosa
Zygomolgus tenuifurcatus
Liomera striolata
Ranina ranina
Syntripsa matannensis
Agononida auscerta
Rotundopotamonautes perparvus
Trionectes rugosus
Brachiella thynni
Sicyonella maldivensis
Cyclodius obscurus
Munidopsis carinimarginata
Alcyonomolgus relativus
Hirsutodynomene spinosa
Haptosquilla stoliura
Jocaste lucina
Diogenes nitidimanus
Macrobrachium spinipes
Cytherelloidea leroyi
Periclimenella spinifera
Mimonectes colemani
Spinocalanus angusticeps
Ctenorillo bananae
Chlorotocus crassicornis
Collocheres serrulatus
Pseudodiaptomus gracilis
Odontodactylus cultrifer
Isolapotamon consobrinum
Cristarma ortmanni
Paranamixis ledoyeri
Callinectes declivis
Arietellus plumifer
Venezillo parvus
Panopeus lacustris
Etisus laevimanus
Munidopsis bruta
Menaethius orientalis
Scopimera inflata
Synagoga paucisetosa
Dolichiscus cornutus
Floresorchestia seringat
Protoradjia insularis
Arachnomysis megalops
Trachysalambria malaiana
Palaemonella maziwi
Chlamydopleon aculeatum
Bathynomus giganteus
Nephropsis sulcata
Trapezia septata
Achaeus japonicus
Caridina buehleri
Synalpheus tricuspidatus
Glyphocrangon rimapes
Tubuca dussumieri
Metridia curticauda
Vibilia pyripes
Lycaea pachypoda
Euphausia americana
Bytholeucon hiscens
Anchiopontonia hurii
Makrokylindrus meteorae
Cosmocalanus darwinii
Crossotonotus compressipes
Oncaea ornata
Pilumnus diomedeae
Pasiphaea laevis
Pereionotus tinggiensis
Gaetanus tenuispinus
Burmoniscus kohleri
Braga brasiliensis
Cyproniscus decemspinosus
Procampylaspis bonnieri
Thenus orientalis
Ethusina gracilipes
Carpilius maculatus
Uroptychodes spinimarginatus
Chorisquilla spinosissima
Pronoe capito
Achaeus pugnax
Sadayoshia inermis
Periclimenes subcorallum
Tuerkayana magnum
Panulirus versicolor
Benthesicymus tanneri
Emerita talpoida
Glyphocrangon confusa
Gonionida benguela
Thermocyclops decipiens
Paraeuchaeta flava
Trichodactylus faxoni
Pontellina morii
Trapezia cymodoce
Daphnia barbata
Sicyonia picta
Alpheus hailstonei
Pseudanthessius minor
Acusicola tucunarense
Odontodactylus latirostris
Holopedium amazonicum
Onesimoides castellatus
Galathea tongi
Kingsleya attenboroughi
Cherax pulcher
Fasciarma fasciatum
Triconia antarctica
Euchaeta marina
Gabunoscia feai
Leptomysis capensis
Dardanus sanguinocarpus
Macrobrachium idae
Dioithona rigida
Leucon tenuirostris
Episesarma singaporense
Caridina kilimae
Macrobrachium dolichodactylus
Sphenomerides trapezioides
Euaugaptilus laticeps
Elumoides atlanticus
Cancer borealis
Mesopenaeus tropicalis
Thalamita sima
Synstellicola affinis
Hetairosyna wedensis
Parathelphusa torta
Echthrogaleus denticulatus
Calanopia elliptica
Calocalanus pavo
Chthamalus proteus
Sphaeromopsis mourei
Scleropactes pilosus
Atya scabra
Hymenopenaeus propinquus
Rostronia stylirostris
Paralanceola oleseni
Lepas anserifera
Oncaea clevei
Quadrella maculosa
Ozius guttatus
Pontellopsis regalis
Haloptilus austini
Dicoides areolatus
Lycaea bovallii
Funchalia taaningi
Pachygrapsus minutus
Thysanopoda pectinata
Thalamita gracilipes
Munidopsis villosa
Agononida eminens
Pleisticanthoides simplex
Nematocarcinus bituberculatus
Minuca vocator
Chelator aequabilis
Echinopericlimenes calcaratus
Pachygrapsus plicatus
Alpheus bucephalus
Spathapagurus gladius
Acanthomolgus gomumuensis
Paraxanthias eriphioides
Manipontonia psamathe
Acanthocarpus brevispinis
Striatobalanus amaryllis
Longipotamonautes nheenae
Parasesarma indiarum
Sunaristes tranteri
Centropages bradyi
Candacia ethiopica
Rimitantulus hirsutus
Chorioxynus moluccensis
Distolambrus maltzami
Dynomene filholi
Raylilia gracilipes
Naxioides robillardi
Chlorocurtis jactans
Acanthephyra sanguinea
Nannocalanus minor
Oithona plumifera
Rhabdosoma minor
Ayressoleberis colesi
Dosima fascicularis
Scolecithricella abyssalis
Euaugaptilus rigidus
Scyllarus chacei
Lophozozymus dodone
Macrobrachium carcinus
Makrokylindrus duplosetosus
Caligus cornutus
Candacia bradyi
Pseudomyra mbizi
Arcotheres similis
Lysirude channeri
Leptalpheus marginalis
Moreirocarcinus emarginata
Circoniscus ornatus
Nuuanu othmani
Solenocera membranacea
Deosergestes coalitus
Onconida tropis
Pseudanthessius comanthi
Anchimolgus setellus
Chauliolobion forcipatum
Orecturus excavatus
Diaptomus negrensis
Eucopia sculpticauda
Epialtoides rostratus
Zebrida adamsii
Caridina jeani
Ranthaxus vermifiormis
Argathona rhinoceros
Burmoniscus angusticauda
Cystisoma magna
Alpheus deuteropus
Typhlonida guineae
Pagurus kulkarnii
Anchimolgus convexus
Collocheres prionotus
Euryphorus brachypterus
Dolos petraeus
Elamena truncata
Glyphocrangon regalis
Alacia elsae
Notolopas lamellatus
Porcellio imbutus
Metacrangon karubar
Galathea eridani
Parapronoe crustulum
Solenocera geijskesi
Circulium rotundatum
Trizocheles sakaii
Acanthonyx minor
Atyopsis moluccensis
Petrolisthes perdecorus
Xiphonectes stephensoni
Chthamalus stellatus
Probopyrus bithynis
Enoplometopus holthuisi
Neotanais giganteus
Anisomolgus limbatus
Exodontomolgus communis
Oithona brevicornis
Hiroia krempfi
Parasesarma melissa
Alpheopsis chalciope
Pseudopolycope spio
Rotundopotamonautes morotoensis
Notopus dorsipes
Munidopsis nitida
Urocorycaeus lautus
Cirolana improceros
Parasergestes vigilax
Pseudodiaptomus sulawesiensis
Paramedaeus octogesimus
Ethusa orientalis
Odontonia rufopunctata
Oxypleurodon alisae
Porcellionides pruinosus
Clibanarius senegalensis
Eucalanus inermis
Hiroa stubbingsi
Ancylomenes luteomaculatus
Psopheticus stridulans
Archypolycope atlantica
Neogonodactylus spinulosus
Sicyonia galeata
Pelagopenaeus balboae
Hemigrapsus nudus
Bosminopsis deitersi
Uroptychus sibogae
Pylocheles mortensenii
Stereomastis nana
Phyllocheres petalus
Pseudolambrus harpax
Limnoria cristata
Gennadas valens
Megabalanus azoricus
Samadinia moluccensis
Deosergestes seminudus
Pseudopalaemon amazonensis
Galathea perone
Willemoesia leptodactyla
Grandidierella pawaiensis
Janicella spinicauda
Hamopontonia corallicola
Plesionika richardi
Asterocheres crinoidicola
Dromia personata
Tubuca rosea
Cardisoma armatum
Gonodactylellus viridis
Bosmina tubicen
Alpheus vanderbilti
Teleophrys tumidus
Lankacythere euplectella
Arcopotamonautes platycentron
Spinocalanus abyssalis
Dynamenella alveolata
Anilocra amboinensis
Nerocila phaiopleura
Thysanopoda egregia
Paguristes longirostris
Raoulserenea komaii
Neocalanus tonsus
Discorsotheres spondyli
Caridina johnsoni
Pontocaris laurentae
Bestiolina sarae
Cirolana epimerias
Callinectes amnicola
Alona intermedia
Galathea ternatensis
Alpheus bellulus
Urnalana cumingii
Dentoxanthus cultripes
Alpheus sizou
Thaumastocheles massonktenos
Typhlonida alba
Torbenella lupi
Excorallana stebbingi
Dromia erythropus
Dardanus hessii
Heterorhabdus confusibilis
Achaeus paradicei
Trapezia serenei
Sacculina spectabilis
Hepatella amica
Bouvieraxius keiensis
Nanaspis manca
Neosarmatium smithi
Lophozozymus pictor
Eucopia grimaldii
Sesarma aequatoriale
Platymaia alcocki
Oncinopus postillonensis
Congophiloscia saothomensis
Dardanus scutellatus
Petrolisthes zacae
Garymunida isabelensis
Haploniscus bihastatus
Polycheles coccifer
Eryoneicus gurneyi
Actinimenes inornatus
Libystes nitidus
Acetes marinus
Medaeus elegans
Ceriodaphnia cornuta
Eualus cranchii
Gennadas parvus
Hyastenus bispinosus
Haptosquilla togianensis
Paraeuchaeta hansenii
Pseudocalanus elongatus
Candacia catula
Leptomysis megalops
Eduarctus martensii
Babamunida brucei
Petrolisthes lamarckii
Charybdis hongkongensis
Metaconchoecia rotundata
Parapalicus piruensis
Trichopeltarion ovale
Pilumnus townsendi
Hemikrithe peterseni
Dulichiella appendiculata
Metapenaeus lysianassa
Leptognathia angustocephala
Dirivultus spinigulatus
Pontella fera
Clausocalanus minor
Ethusa hirsuta
Thalamita pelsarti
Lubbockia aculeata
Heterocarpus woodmasoni
Caridina loehae
Caridina bruneiana
Unicolax mycterobius
Aegisthus aculeatus
Braga patagonica
Anchistus custos
Alpheus rapax
Plesionika bifurca
Scambicornus idoneus
Pleuromamma gracilis
Acanthothelphusa niloticus
Euchirella rostrata
Euchaetomeropsis merolepis
Anapagurus vossi
Chthamalus dentatus
Prismatopus longispinus
Synalpheus pescadorensis
Goniopsis pelii
Bathycheles integer
Raillietiella hemidactyli
Pseudoamallothrix ovata
Trichorhina hospes
Macrobrachium joppae
Macrobrachium lanchesteri
Allosergestes sargassi
Alpheus holthuisi
Munidopsis antonii
Ergasilus jaraquensis
Matuta victor
Lithadia vertiginosa
Minuca zacae
Capitetragonia alphei
Crossotonotus spinipes
Plesionika ensis
Lepidopa richmondi
Pseudoamallothrix laminata
Austruca triangularis
Kingsleya ytupora
Griffinia gilloloensis
Euprognatha bifida
Percnon planissimum
Atergatis integerrimus
Novactaea pulchella
Labidocera sinilobata
Sirpus gordonae
Cuapetes lacertae
Cuapetes elegans
Pseudosquillana richeri
Bradleya thomasi
Candacia varicans
Penaeus marginatus
Apopontonia falcirostris
Aulacolambrus granulosus
Heterorhabdus cohibilis
Actaea spinosissima
Caridina endehensis
Miohepatus peruvianus
Osachila acuta
Ethusa lata
Challengerosergia challengeri
Cuapetes amymone
Galathea punctata
Leiogalathea turnus
Gaetanus minor
Paralimnoria andrewsi
Haploniscus furcatus
Ephyrina ombango
Goniosupradens erythrodactylus
Ancorabolina chimaera
Anchimolgus nasutus
Xarifia tumorisa
Valdiviella oligarthra
Parascytoleptus papua
Cytherella semitalis
Paranchistus armatus
Dactylonia holthuisi
Bathymunida dissimilis
Xarifia exserens
Ceuthoecetes aliger
Hyastenus diacanthus
Trigonoplax unguiformis
Eucopia unguiculata
Pasiphaea cristata
Urothoe tinggiensis
Clausocalanus furcatus
Balanus glandula
Hebefustis par
Lissocarcinus orbicularis
Alpheus paradentipes
Tesseropora wireni
Notostomus gibbosus
Lophogaster challengeri
Toru pilus
Paliculus foliatus
Iphiculus convexus
Nematocarcinus subtegulisfactus
Alpheus lobidens
Tubuca coarctata
Sumatrillo thienemanni
Niambia squamata
Dardanus pedunculatus
Catoptrus inaequalis
Albunea paretii
Enriquea leviantennata
Scambicornus campanulipes
Chauliolobion halodeimatis
Petrolisthes kranjiensis
Cherax quadricarinatus
Libinia ferreirae
Dissodactylus xantusi
Mesorhoea bellii
Bathycheles incisus
Guyanacaris caespitosa
Periclimenes rex
Bottoxanthodes insculptus
Metacirolana helenae
Tortanus forcipatus
Parelasmopus suluensis
Heterogenys microphthalma
Pylopaguropsis keijii
Emerita analoga
Alpheus pontederiae
Pylopaguropsis lemaitrei
Lysiosquilla hoevenii
Cycloxanthops vittatus
Tinggianthura alba
Leptodius affinis
Haloptilus longicornis
Chelator vulgaris
Campylaspis bicarinata
Haliporus taprobanensis
Pylopagurus discoidalis
Dardanus gemmatus
Synalpheus minus
Lissocarcinus polybioides
Arcopotamonautes infravallatus
Pachycheles panamensis
Pseudanthessius angularis
Capitoniscus peruvicus
Parasesarma plicatum
Lanceola sayana
Dorippoides facchino
Eucalliaxiopsis panglaoensis
Caridina kaili
Rayllianassa amboinensis
Trapezionida canopus
Darwinula stevensoni
Amphibalanus eburneus
Rimapenaeus constrictus
Coralliocaris nudirostris
Thalamita crenata
Charybdis anisodon
Alpheus serenei
Stereomastis pacifica
Paradoridicola angularis
Scambicornus sentifer
Tropocyclops tenellus
Glyphocrangon investigatoris
Monomia argentata
Coenobita perlatus
Ptychognathus riedelii
Mimonecteola macronyx
Leptuca inaequalis
Simocephalus exspinosus
Neotanais affinis
Ethusa abbreviata
Medaeops granulosus
Cryptosoma bairdii
Incultus tuberculosus
Synaptotanais abyssorum
Stenopleura atlantica
Fredius fittkaui
Trapezia formosa
Oxypleurodon christiani
Mimocalanus inflatus
Penaeopsis balssi
Dardanus lagopodes
Bosmina longirostris
Doridicola rostripes
Xanthocalanus dilatus
Aulacolambrus diacanthus
Longipotamonautes paecilei
Hypolobocera beieri
Neogonodactylus bahiahondensis
Microchelonia californiensis
Rotundopotamonautes busungwe
Mimonectes loveni
Petalosarsia longirostris
Chelarctus cultrifer
Sicyonia lancifer
Munidopsis zarazagai
Tetralia glaberrima
Elamenopsis lineata
Synalpheus bituberculatus
Macrocypris decora
Psaumis cavipes
Kaviengella jeffkinchi
Miracia efferata
Euaugaptilus tenuispinus
Campylaspis glebulosa
Lestrigonus bengalensis
Meningodora mollis
Aristaeopsis edwardsiana
Trachypenaeopsis mobilispinis
Agononida rubrizonata
Babamunida robusta
Afruca tangeri
Stenocionops coelatus
Chasmocarcinops gelasimoides
Porcellanella haigae
Conopea saotomensis
Chirundinella magna
Tetraxanthus rathbunae
Alpheus rugimanus
Domecia glabra
Ligia vitiensis
Longipotamonautes ballayi
Hadroplax sinuatifrons
Goneplacoides marivenae
Arietellus giesbrechti
Hymenodora gracilis
Pseudaristeus kathleenae
Macrobrachium sundaicum
Coralliocaris brevirostris
Conchodytes tridacnae
Microcyclops variabilis
Nemesis aggregatus
Leptarma leptosoma
Eluma caelata
Portunus convexus
Coenobita longitarsis
Calappa pustulosa
Bonnierella campensis
Pontella atlantica
Verruca gibbosa
Caligus robustus
Nanocassiope melanodactylus
Alpheus acutocarinatus
Aristeus virilis
Neostrengeria macropa
Caridina mahalona
Coralliocaris sandyi
Ischioscia amazonica
Euchaeta spinosa
Reductoniscus tuberculatus
Glyphocrangon vicaria
Metapenaeopsis commensalis
Macrobrachium atabapense
Alpheus sulcatus
Heterorhabdus abyssalis
Hippa adactyla
Philyra globus
Upogebia maccraryae
Armillifer grandis
Atydina atyoides
Bopyrus bimaculatus
Microphasmoides vitjazi
Macrobrachium rhodochir
Mesorhoea sexspinosa
Thalamita parvidens
Eumunida bella
Audacallichirus mirim
Bradya kurtschminkei
Perithelphusa borneensis
Parasergestes diapontius
Wandelia orghidani
Elasmopus pseudaffinis
Alpheus buckupi
Euaugaptilus filigerus
Cilicaea latreillei
Cinetorhynchus reticulatus
Charybdis variegata
Neopetrolisthes maculatus
Trizocheles moosai
Calypsina changeuxi
Scambicornus tylotus
Xarifia mucronata
Collocherides singularis
Promysis orientalis
Heterocarpus ensifer
Actaea polyacantha
Rotundopotamonautes loveni
Paraleptomysis apiops
Paramoguai kavieng
Rhincalanus nasutus
Oncinopus neptunus
Medaeus ornatus
Munidopsis recta
Clibanarius carnifex
Brasergasilus jaraquensis
Xarifia curtata
Miyakella nepa
Xanthodius sternberghii
Laomenes pardus
Agnara madagascariensis
Diastylis laevis
Holthuispenaeopsis atlantica
Macrobrachium latimanus
Thysanopoda tricuspidata
Tanaoa nanus
Nullosetigera mutica
Leucon spinulosus
Munidopsis ternaria
Cryptopodia laevimana
Ethusa ciliatifrons
Caphyra loevis
Potamalpheops tigger
Dinemoura latifolia
Anchistus gravieri
Charybdis hellerii
Senariellus liber
Enterognathus comatulae
Neodorippe callida
Lanceola pacifica
Caridina tenuirostris
Paracleistostoma depressum
Hyastenus biformis
Semicytherura indonesiaensis
Urocaridella degravei
Caridina clandestina
Euchaeta plana
Paraleptosphaeroma brucei
Brachyscelus rapacoides
Agaricochirus gibbosimanus
Synalpheus neomeris
Anchistioides willeyi
Stereomastis helleri
Taeniacanthus pollicaris
Metacyclops chelazzii
Macrophthalmus definitus
Macrophthalmus philippinensis
Leucosia punctata
Glyphocrangon hastacauda
Parapontophilus psyllus
Melita mangrovi
Politolana stebbingi
Psammogammarus wallacei
Parapagurus pilosimanus
Hepatus beurleni
Leiogalathea pallas
Moina micrura
Penaeopsis challengeri
Xiphopenaeus kroyeri
Euphausia similis
Thalamita oculea
Thalassocaris obscura
Hypolambrus hyponcus
Grandidierella sungeicina
Spongiaxius nusai
Phalangipus longipes
Mothocya renardi
Bentheogennema pasithea
Panulirus argus
Alpheus frontalis
Clavisodalis salmacidis
Oxynaspis celata
Lissoporcellana spinuligera
Tanaocheles bidentata
Acanthothelphusa lirrangensis
Onesimoides chelatus
Exhippolysmata oplophoroides
Clibanarius africanus
Synstellicola acanthasteris
Xarifia obesa
Thermocyclops oblongatus
Mesorhabdus poriphorus
Gnathophausia zoea
Diaphanosoma spinulosum
Neopalicus contractus
Euryozius pagalu
Neoanchisquilla tuberculata
Minuca ecuadoriensis
Mesocyclops brevisetosus
Systellaspis curvispina
Platymaia wyvillethomsoni
Macrophthalmus convexus
Irmengardia johnsoni
Austinixa aidae
Plesionika rostricrescentis
Chorisquilla tuberculata
Chthamalus panamensis
Portunus haitensis
Cheiroplatea laticauda
Scalpellum inerme
Pontella princeps
Idusa carinata
Lysmata amboinensis
Bentheuphausia amblyops
Pseudomedaeus africanus
Ethusa indica
Thalamita spinicarpa
Liocarcinus navigator
Periclimenes soror
Venitus latreillei
Onychocorycaeus ovalis
Buddelundia lateralis
Cilicaea crassicaudata
Nematocarcinus tenuirostris
Paguristes tortugae
Ceriodaphnia dubia
Anchimolgus mimeticus
Alima orientalis
Collodes tenuirostris
Cytherella cribrosa
Tubuca forcipata
Nennalpheus gabonensis
Nesippus crypturus
Dolicholana elongata
Deosergestes paraseminudus
Paramedaeus simplex
Monomolgus baculigerus
Philoscia tenuissima
Homolomannia occlusa
Munidopsis nias
Griffinia takedai
Tmethypocoelis celebensis
Pleuromamma borealis
Acutomunna foliacea
Cyclaspoides bacescui
Scina borealis
Sicyonia mixta
Macrobrachium dux
Charybdis feriata
Trapezionida sphinx
Harpilius consobrinus
Kingsleya latifrons
Latreillopsis gracilipes
Leiperia gracilis
Galathea machordomae
Thalamita coeruleipes
Charybdis lucifer
Upogebia careospina
Macrobrachium depressimanum
Munidopsis plumatisetigera
Metataeniacanthus vulgaris
Collocheres titillator
Coenobita compressus
Austromegabalanus psittacus
Atergatopsis germainii
Calcinus fuscus
Leiogalathea evander
Alpioniscus fragilis
Parelasmopus albidus
Hymenopenaeus nereus
Liomera rubra
Anchimolgus punctilis
Hyale nigra
Calappa gallus
Coenobita olivieri
Haloptilus aculeatus
Metathelges muelleri
Macrocoeloma villosum
Conchoecetes andamanicus
Lebbeus laevirostris
Aphotopontius limatulus
Pseudosesarma crassimanum
Ischioscia variegata
Protrachypene precipua
Karanges hypsorophus
Phyllognathia ceratophthalma
Gibbesia prasinolineata
Scammarctus batei
Arcopotamonautes johnstoni
Eupilumnus xantusii
Rotundopotamonautes williamsi
Keijella multisulcus
Rotundopotamonautes bourgaultae
Samadinia cidaris
Lysiosquilla lisa
Pseudeuchaeta brevicauda
Macrobrachium rathbunae
Munidopsis andamanica
Propagurus haigae
Gelasimus tetragonon
Pachycheles johnsoni
Thaumatopsyllus paradoxus
Armases occidentale
Pariphiculus mariannae
Ozius perlatus
Stigmatocythere kingmai
Nerocila trichiura
Parascelus edwardsi
Gonionida compressa
Pleuromamma indica
Coenobita brevimanus
Cryptocnemus stimpsoni
Moina rostrata
Gonodactylaceus falcatus
Palinurellus wieneckii
Scolecithricella longifurca
Anchisquilla fasciata
Caridina sumatrensis
Acanthephyra carinata
Tunepugettia corbariae
Sapphirina metallina
Betamorpha fusiformis
Elthusa vulgaris
Uramba triangulifera
Pleurerythrops inscita
Persephona mediterranea
Axiopsis consobrina
Cardisoma guanhumi
Carpilius convexus
Thalamita gatavakensis
Axiopsis pica
Alpheus pachychirus
Typhlonida pygmaea
Moluccomolgus lordus
Paramolgus timendus
Scambicornus calcaratus
Coronula diadema
Rhynchocinetes conspiciocellus
Armases angustum
Pontonides ankeri
Octolasmis grayi
Lysiosquilla glabriuscula
Campylaspis globosa
Rhopalophthalmus egregius
Scyllarus caparti
Raninoides bouvieri
Nanocassiope tridentata
Copilia longistylis
Metapenaeus brevicornis
Alpheus percyi
Mithrax tortugae
Clibanarius danai
Shiinoa occlusa
Pseudodiaptomus longispinosus
Nobia grandis
Ligia baudiniana
Gnathophyllum americanum
Synalpheus nobilii
Keijia labyrinthica
Phylladiorhynchus laureae
Gaetanus miles
Palaemon styliferus
Alpheus paralcyone
Rathbunixa sayana
Xarifia gracilipes
Euaugaptilus latifrons
Gebiacantha plantae
Charybdis callianassa
Berndtia nodosa
Eurydice orientalis
Acanthothelphusa didieri
Pycnoplax aspera
Porcellio laevis
Chevalia marajoara
Paguropsis lacinia
Paraeuchaeta tumidula
Styloptocuma longisipho
Sicyonia dorsalis
Cristimenes commensalis
Alpheus dolerus
Stylocheiron maximum
Pasiphaea debitusae
Salmoneus hilarulus
Grapsus longitarsis
Pseudochirella semispina
Phyllothyreus cornutus
Hansenomysis spenceri
Oreotlos lagarodes
Ephyrina benedicti
Macropetasma africana
Thalamita bevisi
Homola minima
Chlorodiella cytherea
Geosesarma nemesis
Nanosesarma batavicum
Laomenes ceratophthalmus
Sakaija santo
Xiphoniscus adisi
Leptuca thayeri
Mesocyclops meridianus
Haploniscus rostratus
Kraussia rugulosa
Xanthias latifrons
Sadayoshia edwardsii
Platymaia remifera
Heterorhabdus spinifrons
Acanthothelphusa dybowskii
Coryrhynchus vestitus
Caridina glaubrechti
Acartia clausi
Porcellio planarius
Gastrosaccus dunckeri
Parvisquilla multituberculata
Cheiroplatea laticaudata
Corallianassa coutierei
Erugosquilla septemdentata
Hamodactylus pseudaqabai
Temoropia mayumbaensis
Vibilia chuni
Leptuca cumulanta
Echinoecus pentagonus
Paramunida labis
Lyphira heterograna
Hemicytheridea reticulata
Ancylomenes holthuisi
Armillifer armillatus
Eumunida spiridonovi
Paracalanus parvus
Notoalona globulosa
Mesocyclops aequatorialis
Cystisoma pellucida
Balssia gasti
